chr1	18861229	18863229	BRCA-specific-NDR
chr1	18880287	18882287	BRCA-specific-NDR
chr1	18924853	18926853	BRCA-specific-NDR
chr1	18932719	18934719	BRCA-specific-NDR
chr1	18994433	18996433	BRCA-specific-NDR
chr1	19258541	19260541	BRCA-specific-NDR
chr1	19324056	19326056	BRCA-specific-NDR
chr1	19529106	19531106	BRCA-specific-NDR
chr1	19664065	19666065	BRCA-specific-NDR
chr1	19680099	19682099	BRCA-specific-NDR
chr1	19797949	19799949	BRCA-specific-NDR
chr1	20101962	20103962	BRCA-specific-NDR
chr1	20112616	20114616	BRCA-specific-NDR
chr1	20462700	20464700	BRCA-specific-NDR
chr1	20491791	20493791	BRCA-specific-NDR
chr1	20939575	20941575	BRCA-specific-NDR
chr1	21572962	21574962	BRCA-specific-NDR
chr1	21655108	21657108	BRCA-specific-NDR
chr1	21707144	21709144	BRCA-specific-NDR
chr1	21865607	21867607	BRCA-specific-NDR
chr1	21959670	21961670	BRCA-specific-NDR
chr1	22002010	22004010	BRCA-specific-NDR
chr1	22113691	22115691	BRCA-specific-NDR
chr1	22222355	22224355	BRCA-specific-NDR
chr1	22282701	22284701	BRCA-specific-NDR
chr1	22368870	22370870	BRCA-specific-NDR
chr1	22521807	22523807	BRCA-specific-NDR
chr1	22622614	22624614	BRCA-specific-NDR
chr1	22626993	22628993	BRCA-specific-NDR
chr1	22738287	22740287	BRCA-specific-NDR
chr1	22798287	22800287	BRCA-specific-NDR
chr1	23152414	23154414	BRCA-specific-NDR
chr1	23692279	23694279	BRCA-specific-NDR
chr1	23768456	23770456	BRCA-specific-NDR
chr1	23777652	23779652	BRCA-specific-NDR
chr1	23800722	23802722	BRCA-specific-NDR
chr1	24235078	24237078	BRCA-specific-NDR
chr1	24527570	24529570	BRCA-specific-NDR
chr1	24841227	24843227	BRCA-specific-NDR
chr1	24893696	24895696	BRCA-specific-NDR
chr1	24919843	24921843	BRCA-specific-NDR
chr1	24935622	24937622	BRCA-specific-NDR
chr1	24958472	24960472	BRCA-specific-NDR
chr1	25222140	25224140	BRCA-specific-NDR
chr1	25748902	25750902	BRCA-specific-NDR
chr1	25784713	25786713	BRCA-specific-NDR
chr1	25804362	25806362	BRCA-specific-NDR
chr1	25826735	25828735	BRCA-specific-NDR
chr1	25986736	25988736	BRCA-specific-NDR
chr1	25987852	25989852	BRCA-specific-NDR
chr1	26092396	26094396	BRCA-specific-NDR
chr1	26134851	26136851	BRCA-specific-NDR
chr1	26343256	26345256	BRCA-specific-NDR
chr1	26376573	26378573	BRCA-specific-NDR
chr1	26502925	26504925	BRCA-specific-NDR
chr1	26679706	26681706	BRCA-specific-NDR
chr1	26819635	26821635	BRCA-specific-NDR
chr1	27273789	27275789	BRCA-specific-NDR
chr1	27285957	27287957	BRCA-specific-NDR
chr1	27333721	27335721	BRCA-specific-NDR
chr1	27467266	27469266	BRCA-specific-NDR
chr1	27470068	27472068	BRCA-specific-NDR
chr1	28641257	28643257	BRCA-specific-NDR
chr1	28852571	28854571	BRCA-specific-NDR
chr1	29553160	29555160	BRCA-specific-NDR
chr1	30155000	30157000	BRCA-specific-NDR
chr1	30660178	30662178	BRCA-specific-NDR
chr1	30890413	30892413	BRCA-specific-NDR
chr1	30933682	30935682	BRCA-specific-NDR
chr1	30958963	30960963	BRCA-specific-NDR
chr1	30961761	30963761	BRCA-specific-NDR
chr1	31644288	31646288	BRCA-specific-NDR
chr1	31646648	31648648	BRCA-specific-NDR
chr1	31701041	31703041	BRCA-specific-NDR
chr1	31862083	31864083	BRCA-specific-NDR
chr1	31975969	31977969	BRCA-specific-NDR
chr1	32046598	32048598	BRCA-specific-NDR
chr1	32113415	32115415	BRCA-specific-NDR
chr1	32234531	32236531	BRCA-specific-NDR
chr1	32302515	32304515	BRCA-specific-NDR
chr1	32307713	32309713	BRCA-specific-NDR
chr1	32362443	32364443	BRCA-specific-NDR
chr1	32397186	32399186	BRCA-specific-NDR
chr1	32765597	32767597	BRCA-specific-NDR
chr1	33159985	33161985	BRCA-specific-NDR
chr1	33171281	33173281	BRCA-specific-NDR
chr1	33228166	33230166	BRCA-specific-NDR
chr1	33473423	33475423	BRCA-specific-NDR
chr1	33480076	33482076	BRCA-specific-NDR
chr1	33489936	33491936	BRCA-specific-NDR
chr1	33613140	33615140	BRCA-specific-NDR
chr1	33614626	33616626	BRCA-specific-NDR
chr1	33641233	33643233	BRCA-specific-NDR
chr1	33708979	33710979	BRCA-specific-NDR
chr1	33977397	33979397	BRCA-specific-NDR
chr1	35410971	35412971	BRCA-specific-NDR
chr1	35726520	35728520	BRCA-specific-NDR
chr1	35729646	35731646	BRCA-specific-NDR
chr1	35941064	35943064	BRCA-specific-NDR
chr1	36019060	36021060	BRCA-specific-NDR
chr1	36025614	36027614	BRCA-specific-NDR
chr1	36672135	36674135	BRCA-specific-NDR
chr1	36674116	36676116	BRCA-specific-NDR
chr1	36734255	36736255	BRCA-specific-NDR
chr1	36794651	36796651	BRCA-specific-NDR
chr1	36873271	36875271	BRCA-specific-NDR
chr1	36901690	36903690	BRCA-specific-NDR
chr1	36935394	36937394	BRCA-specific-NDR
chr1	36950404	36952404	BRCA-specific-NDR
chr1	37216267	37218267	BRCA-specific-NDR
chr1	37503553	37505553	BRCA-specific-NDR
chr1	37930685	37932685	BRCA-specific-NDR
chr1	37960633	37962633	BRCA-specific-NDR
chr1	37962629	37964629	BRCA-specific-NDR
chr1	38002157	38004157	BRCA-specific-NDR
chr1	38126261	38128261	BRCA-specific-NDR
chr1	38327237	38329237	BRCA-specific-NDR
chr1	38390770	38392770	BRCA-specific-NDR
chr1	39406576	39408576	BRCA-specific-NDR
chr1	39415971	39417971	BRCA-specific-NDR
chr1	39530455	39532455	BRCA-specific-NDR
chr1	39593823	39595823	BRCA-specific-NDR
chr1	39597946	39599946	BRCA-specific-NDR
chr1	39607534	39609534	BRCA-specific-NDR
chr1	39713947	39715947	BRCA-specific-NDR
chr1	39823411	39825411	BRCA-specific-NDR
chr1	39843182	39845182	BRCA-specific-NDR
chr1	39965709	39967709	BRCA-specific-NDR
chr1	40446826	40448826	BRCA-specific-NDR
chr1	40452763	40454763	BRCA-specific-NDR
chr1	40489596	40491596	BRCA-specific-NDR
chr1	40495555	40497555	BRCA-specific-NDR
chr1	40572475	40574475	BRCA-specific-NDR
chr1	40605017	40607017	BRCA-specific-NDR
chr1	40746776	40748776	BRCA-specific-NDR
chr1	40770265	40772265	BRCA-specific-NDR
chr1	41057021	41059021	BRCA-specific-NDR
chr1	41188043	41190043	BRCA-specific-NDR
chr1	41233170	41235170	BRCA-specific-NDR
chr1	41364417	41366417	BRCA-specific-NDR
chr1	41366835	41368835	BRCA-specific-NDR
chr1	41375946	41377946	BRCA-specific-NDR
chr1	41384325	41386325	BRCA-specific-NDR
chr1	41388497	41390497	BRCA-specific-NDR
chr1	41395054	41397054	BRCA-specific-NDR
chr1	41510681	41512681	BRCA-specific-NDR
chr1	41812099	41814099	BRCA-specific-NDR
chr1	41818620	41820620	BRCA-specific-NDR
chr1	41883744	41885744	BRCA-specific-NDR
chr1	41884802	41886802	BRCA-specific-NDR
chr1	41901493	41903493	BRCA-specific-NDR
chr1	41907755	41909755	BRCA-specific-NDR
chr1	41913209	41915209	BRCA-specific-NDR
chr1	41914472	41916472	BRCA-specific-NDR
chr1	41915613	41917613	BRCA-specific-NDR
chr1	41947234	41949234	BRCA-specific-NDR
chr1	41965258	41967258	BRCA-specific-NDR
chr1	41966509	41968509	BRCA-specific-NDR
chr1	42082957	42084957	BRCA-specific-NDR
chr1	42137117	42139117	BRCA-specific-NDR
chr1	42237939	42239939	BRCA-specific-NDR
chr1	42254778	42256778	BRCA-specific-NDR
chr1	42267809	42269809	BRCA-specific-NDR
chr1	42314280	42316280	BRCA-specific-NDR
chr1	42316471	42318471	BRCA-specific-NDR
chr1	42345115	42347115	BRCA-specific-NDR
chr1	42391986	42393986	BRCA-specific-NDR
chr1	42467099	42469099	BRCA-specific-NDR
chr1	42468283	42470283	BRCA-specific-NDR
chr1	42546319	42548319	BRCA-specific-NDR
chr1	42600268	42602268	BRCA-specific-NDR
chr1	42630693	42632693	BRCA-specific-NDR
chr1	42679434	42681434	BRCA-specific-NDR
chr1	42731138	42733138	BRCA-specific-NDR
chr1	43158543	43160543	BRCA-specific-NDR
chr1	43393033	43395033	BRCA-specific-NDR
chr1	43408101	43410101	BRCA-specific-NDR
chr1	43477391	43479391	BRCA-specific-NDR
chr1	43486382	43488382	BRCA-specific-NDR
chr1	43700602	43702602	BRCA-specific-NDR
chr1	43735293	43737293	BRCA-specific-NDR
chr1	43957694	43959694	BRCA-specific-NDR
chr1	44001331	44003331	BRCA-specific-NDR
chr1	44002368	44004368	BRCA-specific-NDR
chr1	44014963	44016963	BRCA-specific-NDR
chr1	44017695	44019695	BRCA-specific-NDR
chr1	44237205	44239205	BRCA-specific-NDR
chr1	44286894	44288894	BRCA-specific-NDR
chr1	44323107	44325107	BRCA-specific-NDR
chr1	45094160	45096160	BRCA-specific-NDR
chr1	45173414	45175414	BRCA-specific-NDR
chr1	45280261	45282261	BRCA-specific-NDR
chr1	45909757	45911757	BRCA-specific-NDR
chr1	46033318	46035318	BRCA-specific-NDR
chr1	46292154	46294154	BRCA-specific-NDR
chr1	46337068	46339068	BRCA-specific-NDR
chr1	46475025	46477025	BRCA-specific-NDR
chr1	46476032	46478032	BRCA-specific-NDR
chr1	46593279	46595279	BRCA-specific-NDR
chr1	46636695	46638695	BRCA-specific-NDR
chr1	46981792	46983792	BRCA-specific-NDR
chr1	47365342	47367342	BRCA-specific-NDR
chr1	47368417	47370417	BRCA-specific-NDR
chr1	47370439	47372439	BRCA-specific-NDR
chr1	47495920	47497920	BRCA-specific-NDR
chr1	47511999	47513999	BRCA-specific-NDR
chr1	47524312	47526312	BRCA-specific-NDR
chr1	47531939	47533939	BRCA-specific-NDR
chr1	47845544	47847544	BRCA-specific-NDR
chr1	47899256	47901256	BRCA-specific-NDR
chr1	47942955	47944955	BRCA-specific-NDR
chr1	48245999	48247999	BRCA-specific-NDR
chr1	48274477	48276477	BRCA-specific-NDR
chr1	48379198	48381198	BRCA-specific-NDR
chr1	48392128	48394128	BRCA-specific-NDR
chr1	48469069	48471069	BRCA-specific-NDR
chr1	48558552	48560552	BRCA-specific-NDR
chr1	48671769	48673769	BRCA-specific-NDR
chr1	48679688	48681688	BRCA-specific-NDR
chr1	48908094	48910094	BRCA-specific-NDR
chr1	49097781	49099781	BRCA-specific-NDR
chr1	49571261	49573261	BRCA-specific-NDR
chr1	50587952	50589952	BRCA-specific-NDR
chr1	50751380	50753380	BRCA-specific-NDR
chr1	51679431	51681431	BRCA-specific-NDR
chr1	51789105	51791105	BRCA-specific-NDR
chr1	51794271	51796271	BRCA-specific-NDR
chr1	52016694	52018694	BRCA-specific-NDR
chr1	52032653	52034653	BRCA-specific-NDR
chr1	52093807	52095807	BRCA-specific-NDR
chr1	53332348	53334348	BRCA-specific-NDR
chr1	54037370	54039370	BRCA-specific-NDR
chr1	54057505	54059505	BRCA-specific-NDR
chr1	54481144	54483144	BRCA-specific-NDR
chr1	54618638	54620638	BRCA-specific-NDR
chr1	55283990	55285990	BRCA-specific-NDR
chr1	55299017	55301017	BRCA-specific-NDR
chr1	55387907	55389907	BRCA-specific-NDR
chr1	55399737	55401737	BRCA-specific-NDR
chr1	55479953	55481953	BRCA-specific-NDR
chr1	55710642	55712642	BRCA-specific-NDR
chr1	55772386	55774386	BRCA-specific-NDR
chr1	56099397	56101397	BRCA-specific-NDR
chr1	56249947	56251947	BRCA-specific-NDR
chr1	56381459	56383459	BRCA-specific-NDR
chr1	56665404	56667404	BRCA-specific-NDR
chr1	56854598	56856598	BRCA-specific-NDR
chr1	57012814	57014814	BRCA-specific-NDR
chr1	57034464	57036464	BRCA-specific-NDR
chr1	57092413	57094413	BRCA-specific-NDR
chr1	57532698	57534698	BRCA-specific-NDR
chr1	58289409	58291409	BRCA-specific-NDR
chr1	59037544	59039544	BRCA-specific-NDR
chr1	59042127	59044127	BRCA-specific-NDR
chr1	59192304	59194304	BRCA-specific-NDR
chr1	59196929	59198929	BRCA-specific-NDR
chr1	59276196	59278196	BRCA-specific-NDR
chr1	59407725	59409725	BRCA-specific-NDR
chr1	60296332	60298332	BRCA-specific-NDR
chr1	60357742	60359742	BRCA-specific-NDR
chr1	60625442	60627442	BRCA-specific-NDR
chr1	60637560	60639560	BRCA-specific-NDR
chr1	60892991	60894991	BRCA-specific-NDR
chr1	60895260	60897260	BRCA-specific-NDR
chr1	60926785	60928785	BRCA-specific-NDR
chr1	61037951	61039951	BRCA-specific-NDR
chr1	61192370	61194370	BRCA-specific-NDR
chr1	61607676	61609676	BRCA-specific-NDR
chr1	61617584	61619584	BRCA-specific-NDR
chr1	61635150	61637150	BRCA-specific-NDR
chr1	61691581	61693581	BRCA-specific-NDR
chr1	61889311	61891311	BRCA-specific-NDR
chr1	62101719	62103719	BRCA-specific-NDR
chr1	62107603	62109603	BRCA-specific-NDR
chr1	62290310	62292310	BRCA-specific-NDR
chr1	62515086	62517086	BRCA-specific-NDR
chr1	62645490	62647490	BRCA-specific-NDR
chr1	63869889	63871889	BRCA-specific-NDR
chr1	64445896	64447896	BRCA-specific-NDR
chr1	64808320	64810320	BRCA-specific-NDR
chr1	65635258	65637258	BRCA-specific-NDR
chr1	66464829	66466829	BRCA-specific-NDR
chr1	66468525	66470525	BRCA-specific-NDR
chr1	66727095	66729095	BRCA-specific-NDR
chr1	66751054	66753054	BRCA-specific-NDR
chr1	66853765	66855765	BRCA-specific-NDR
chr1	66917042	66919042	BRCA-specific-NDR
chr1	67655229	67657229	BRCA-specific-NDR
chr1	67781391	67783391	BRCA-specific-NDR
chr1	67841246	67843246	BRCA-specific-NDR
chr1	67933210	67935210	BRCA-specific-NDR
chr1	68110418	68112418	BRCA-specific-NDR
chr1	68181722	68183722	BRCA-specific-NDR
chr1	68220407	68222407	BRCA-specific-NDR
chr1	68990723	68992723	BRCA-specific-NDR
chr1	71216712	71218712	BRCA-specific-NDR
chr1	71338992	71340992	BRCA-specific-NDR
chr1	71768470	71770470	BRCA-specific-NDR
chr1	73158260	73160260	BRCA-specific-NDR
chr1	75117335	75119335	BRCA-specific-NDR
chr1	75544803	75546803	BRCA-specific-NDR
chr1	76106155	76108155	BRCA-specific-NDR
chr1	76855298	76857298	BRCA-specific-NDR
chr1	77284868	77286868	BRCA-specific-NDR
chr1	77503083	77505083	BRCA-specific-NDR
chr1	77532497	77534497	BRCA-specific-NDR
chr1	77557388	77559388	BRCA-specific-NDR
chr1	77974069	77976069	BRCA-specific-NDR
chr1	78702480	78704480	BRCA-specific-NDR
chr1	79293608	79295608	BRCA-specific-NDR
chr1	79695620	79697620	BRCA-specific-NDR
chr1	79755728	79757728	BRCA-specific-NDR
chr1	79982305	79984305	BRCA-specific-NDR
chr1	81058923	81060923	BRCA-specific-NDR
chr1	81196094	81198094	BRCA-specific-NDR
chr1	81471913	81473913	BRCA-specific-NDR
chr1	81562674	81564674	BRCA-specific-NDR
chr1	82143628	82145628	BRCA-specific-NDR
chr1	82662756	82664756	BRCA-specific-NDR
chr1	82692510	82694510	BRCA-specific-NDR
chr1	82734340	82736340	BRCA-specific-NDR
chr1	82968720	82970720	BRCA-specific-NDR
chr1	83027313	83029313	BRCA-specific-NDR
chr1	84394057	84396057	BRCA-specific-NDR
chr1	85068812	85070812	BRCA-specific-NDR
chr1	85294969	85296969	BRCA-specific-NDR
chr1	85299258	85301258	BRCA-specific-NDR
chr1	85600273	85602273	BRCA-specific-NDR
chr1	85611354	85613354	BRCA-specific-NDR
chr1	85679576	85681576	BRCA-specific-NDR
chr1	85778827	85780827	BRCA-specific-NDR
chr1	85814074	85816074	BRCA-specific-NDR
chr1	85999437	86001437	BRCA-specific-NDR
chr1	86016073	86018073	BRCA-specific-NDR
chr1	86047218	86049218	BRCA-specific-NDR
chr1	86295746	86297746	BRCA-specific-NDR
chr1	86311592	86313592	BRCA-specific-NDR
chr1	86569972	86571972	BRCA-specific-NDR
chr1	86742937	86744937	BRCA-specific-NDR
chr1	86969775	86971775	BRCA-specific-NDR
chr1	87665811	87667811	BRCA-specific-NDR
chr1	87888717	87890717	BRCA-specific-NDR
chr1	88218887	88220887	BRCA-specific-NDR
chr1	88652948	88654948	BRCA-specific-NDR
chr1	88856010	88858010	BRCA-specific-NDR
chr1	89483173	89485173	BRCA-specific-NDR
chr1	89803902	89805902	BRCA-specific-NDR
chr1	89954061	89956061	BRCA-specific-NDR
chr1	91691498	91693498	BRCA-specific-NDR
chr1	92043179	92045179	BRCA-specific-NDR
chr1	92423762	92425762	BRCA-specific-NDR
chr1	92468993	92470993	BRCA-specific-NDR
chr1	92508357	92510357	BRCA-specific-NDR
chr1	92531117	92533117	BRCA-specific-NDR
chr1	93407933	93409933	BRCA-specific-NDR
chr1	93787092	93789092	BRCA-specific-NDR
chr1	93864457	93866457	BRCA-specific-NDR
chr1	93911545	93913545	BRCA-specific-NDR
chr1	94044532	94046532	BRCA-specific-NDR
chr1	94049792	94051792	BRCA-specific-NDR
chr1	94062496	94064496	BRCA-specific-NDR
chr1	94103271	94105271	BRCA-specific-NDR
chr1	94131436	94133436	BRCA-specific-NDR
chr1	94244529	94246529	BRCA-specific-NDR
chr1	94264438	94266438	BRCA-specific-NDR
chr1	94582923	94584923	BRCA-specific-NDR
chr1	94715149	94717149	BRCA-specific-NDR
chr1	94786460	94788460	BRCA-specific-NDR
chr1	94790566	94792566	BRCA-specific-NDR
chr1	94846925	94848925	BRCA-specific-NDR
chr1	94910462	94912462	BRCA-specific-NDR
chr1	95060553	95062553	BRCA-specific-NDR
chr1	95237001	95239001	BRCA-specific-NDR
chr1	95248237	95250237	BRCA-specific-NDR
chr1	95348849	95350849	BRCA-specific-NDR
chr1	95472466	95474466	BRCA-specific-NDR
chr1	95999658	96001658	BRCA-specific-NDR
chr1	96524600	96526600	BRCA-specific-NDR
chr1	97427590	97429590	BRCA-specific-NDR
chr1	97542012	97544012	BRCA-specific-NDR
chr1	97639001	97641001	BRCA-specific-NDR
chr1	97657635	97659635	BRCA-specific-NDR
chr1	100430749	100432749	BRCA-specific-NDR
chr1	100913125	100915125	BRCA-specific-NDR
chr1	100915978	100917978	BRCA-specific-NDR
chr1	100917368	100919368	BRCA-specific-NDR
chr1	101447472	101449472	BRCA-specific-NDR
chr1	101468825	101470825	BRCA-specific-NDR
chr1	101589225	101591225	BRCA-specific-NDR
chr1	102262481	102264481	BRCA-specific-NDR
chr1	102562234	102564234	BRCA-specific-NDR
chr1	102655153	102657153	BRCA-specific-NDR
chr1	103053339	103055339	BRCA-specific-NDR
chr1	103072449	103074449	BRCA-specific-NDR
chr1	103287964	103289964	BRCA-specific-NDR
chr1	103290760	103292760	BRCA-specific-NDR
chr1	103302279	103304279	BRCA-specific-NDR
chr1	103307449	103309449	BRCA-specific-NDR
chr1	105614331	105616331	BRCA-specific-NDR
chr1	107097408	107099408	BRCA-specific-NDR
chr1	107261180	107263180	BRCA-specific-NDR
chr1	107704499	107706499	BRCA-specific-NDR
chr1	108114406	108116406	BRCA-specific-NDR
chr1	108231017	108233017	BRCA-specific-NDR
chr1	108244706	108246706	BRCA-specific-NDR
chr1	108269716	108271716	BRCA-specific-NDR
chr1	108576235	108578235	BRCA-specific-NDR
chr1	108583061	108585061	BRCA-specific-NDR
chr1	108629390	108631390	BRCA-specific-NDR
chr1	109068315	109070315	BRCA-specific-NDR
chr1	109075257	109077257	BRCA-specific-NDR
chr1	109165823	109167823	BRCA-specific-NDR
chr1	109355091	109357091	BRCA-specific-NDR
chr1	109365831	109367831	BRCA-specific-NDR
chr1	109637964	109639964	BRCA-specific-NDR
chr1	109658354	109660354	BRCA-specific-NDR
chr1	109693965	109695965	BRCA-specific-NDR
chr1	109700433	109702433	BRCA-specific-NDR
chr1	109727240	109729240	BRCA-specific-NDR
chr1	109816561	109818561	BRCA-specific-NDR
chr1	110112332	110114332	BRCA-specific-NDR
chr1	110247284	110249284	BRCA-specific-NDR
chr1	110325156	110327156	BRCA-specific-NDR
chr1	110347351	110349351	BRCA-specific-NDR
chr1	110658693	110660693	BRCA-specific-NDR
chr1	110705392	110707392	BRCA-specific-NDR
chr1	110834252	110836252	BRCA-specific-NDR
chr1	111219325	111221325	BRCA-specific-NDR
chr1	111313025	111315025	BRCA-specific-NDR
chr1	111587011	111589011	BRCA-specific-NDR
chr1	111652030	111654030	BRCA-specific-NDR
chr1	111744150	111746150	BRCA-specific-NDR
chr1	112191466	112193466	BRCA-specific-NDR
chr1	112596347	112598347	BRCA-specific-NDR
chr1	113006226	113008226	BRCA-specific-NDR
chr1	113136352	113138352	BRCA-specific-NDR
chr1	113179927	113181927	BRCA-specific-NDR
chr1	113229943	113231943	BRCA-specific-NDR
chr1	113644865	113646865	BRCA-specific-NDR
chr1	113748265	113750265	BRCA-specific-NDR
chr1	113797471	113799471	BRCA-specific-NDR
chr1	114216435	114218435	BRCA-specific-NDR
chr1	115046943	115048943	BRCA-specific-NDR
chr1	116208508	116210508	BRCA-specific-NDR
chr1	116218340	116220340	BRCA-specific-NDR
chr1	116254910	116256910	BRCA-specific-NDR
chr1	116256687	116258687	BRCA-specific-NDR
chr1	116453113	116455113	BRCA-specific-NDR
chr1	116544613	116546613	BRCA-specific-NDR
chr1	116714449	116716449	BRCA-specific-NDR
chr1	116723785	116725785	BRCA-specific-NDR
chr1	116744973	116746973	BRCA-specific-NDR
chr1	116853699	116855699	BRCA-specific-NDR
chr1	117174333	117176333	BRCA-specific-NDR
chr1	117177950	117179950	BRCA-specific-NDR
chr1	117216502	117218502	BRCA-specific-NDR
chr1	117235694	117237694	BRCA-specific-NDR
chr1	117247954	117249954	BRCA-specific-NDR
chr1	117250338	117252338	BRCA-specific-NDR
chr1	117555060	117557060	BRCA-specific-NDR
chr1	117562402	117564402	BRCA-specific-NDR
chr1	117593214	117595214	BRCA-specific-NDR
chr1	117752648	117754648	BRCA-specific-NDR
chr1	117767796	117769796	BRCA-specific-NDR
chr1	117806937	117808937	BRCA-specific-NDR
chr1	117810647	117812647	BRCA-specific-NDR
chr1	117820417	117822417	BRCA-specific-NDR
chr1	117946650	117948650	BRCA-specific-NDR
chr1	118079382	118081382	BRCA-specific-NDR
chr1	118082905	118084905	BRCA-specific-NDR
chr1	118104380	118106380	BRCA-specific-NDR
chr1	118133099	118135099	BRCA-specific-NDR
chr1	118174137	118176137	BRCA-specific-NDR
chr1	118623194	118625194	BRCA-specific-NDR
chr1	118658733	118660733	BRCA-specific-NDR
chr1	119177762	119179762	BRCA-specific-NDR
